County,Urban_Percentage,Pop2010_Sum,OHU2010_Sum,lapophalf_Sum,lalowihalf_Sum,lahunvhalf_Sum,lapop1_Sum,lalowi1_Sum,lahunv1_Sum,MedianFamilyIncome_Avg,lapophalfshare_Avg,lalowihalfshare_Avg,lahunvhalfshare_Avg,lapop1share_Avg,lalowi1share_Avg,lahunv1share_Avg
Talladega County,40.909090909090914,82291,31890,75022.0,33313.0,2231.0,59391.0,25131.0,1464.0,50235.59090909091,89.95,41.017272727272726,7.091363636363636,72.13571428571429,31.350952380952382,4.660952380952381
Tallahatchie County,25.0,15378,4856,13881.0,8398.0,429.0,12605.0,7500.0,360.0,39406.0,86.67,53.1325,9.6125,75.7225,45.36,7.932500000000001
Tallapoosa County,10.0,41616,16985,38797.0,16295.0,1354.0,33202.0,13082.0,1085.0,52961.9,93.856,39.501999999999995,8.448,81.882,32.666,6.945
Tama County,16.666666666666664,17767,6947,14689.0,4726.0,176.0,11937.0,3721.0,119.0,69251.5,81.93666666666667,25.988333333333333,2.4183333333333334,66.73,20.468333333333334,1.6116666666666666
Taney County,50.0,51675,20755,47446.0,20219.0,1017.0,39330.0,16878.0,809.0,51275.3,92.564,38.471,4.156000000000001,78.059,32.539,3.3609999999999998
Tangipahoa Parish,60.0,121097,45135,108949.0,46730.0,2818.0,89272.0,37415.0,2230.0,55109.94736842105,88.4035,39.7305,6.58,69.343,30.4125,4.989
Taos County,16.666666666666664,32937,14806,28246.0,12510.0,619.0,24823.0,10859.0,493.0,46920.833333333336,89.33999999999999,41.48166666666666,5.1033333333333335,80.98333333333333,37.48666666666667,4.455
Tarrant County,97.47899159663865,1809034,657134,1288624.0,380939.0,18992.0,577730.0,156356.0,7214.0,77857.4985915493,71.0208547008547,22.37726495726496,3.2554700854700855,40.12678966789668,11.75380073800738,1.65239852398524
Tate County,20.0,28886,10035,27429.0,11174.0,476.0,24927.0,9945.0,398.0,60448.4,95.032,39.334,4.973999999999999,86.486,35.138,4.136
Tattnall County,20.0,25520,8210,23192.0,10850.0,545.0,19639.0,9135.0,460.0,51510.2,91.84400000000001,42.7,6.698,79.238,36.682,5.698
Taylor County,54.83870967741935,231395,89844,192834.0,74947.0,4178.0,125382.0,44755.0,2216.0,56805.55,82.51564516129032,33.72145161290322,4.579516129032259,61.85,23.784444444444443,2.734814814814815
Tazewell County,58.536585365853654,180472,72595,155911.0,44425.0,3728.0,123103.0,34250.0,2704.0,70375.85365853658,86.6109756097561,25.15048780487805,5.177317073170732,68.1425,19.117250000000002,3.7967500000000003
Tehama County,36.36363636363637,63463,23767,53742.0,24029.0,1365.0,41098.0,16765.0,797.0,54655.63636363636,86.36363636363636,38.18272727272727,5.691818181818181,67.79181818181819,27.61727272727273,3.391818181818182
Telfair County,33.33333333333333,16500,5543,12674.0,7166.0,216.0,8448.0,4629.0,117.0,47375.0,80.06333333333333,37.916666666666664,3.823333333333333,61.49333333333333,27.353333333333335,2.3033333333333332
Teller County,33.33333333333333,23350,9805,20418.0,4936.0,155.0,16454.0,3932.0,105.0,72319.16666666667,84.25666666666667,23.194999999999997,1.6433333333333333,69.32666666666667,18.595,1.1666666666666667
Tensas Parish,0.0,5252,2172,4356.0,2882.0,235.0,4031.0,2612.0,210.0,32644.333333333332,86.2,56.21666666666667,10.983333333333334,81.18333333333334,52.053333333333335,10.040000000000001
Terrebonne Parish,61.904761904761905,111860,40091,87211.0,36057.0,2708.0,58139.0,24284.0,1643.0,58561.95238095238,79.40619047619047,33.77285714285714,7.283809523809524,55.460952380952385,23.896666666666665,4.931904761904762
Terrell County,20.0,10299,3949,8262.0,4076.0,272.0,5732.0,2566.0,148.0,44483.8,87.286,40.478,6.272,71.42999999999999,30.998,4.154
Terry County,66.66666666666666,12651,4200,10451.0,4740.0,234.0,6611.0,3001.0,126.0,53096.666666666664,90.25,41.71333333333333,4.79,73.14666666666666,33.95333333333333,3.453333333333333
Teton County,12.5,37537,15074,32739.0,7691.0,242.0,28396.0,6702.0,149.0,89808.625,87.8575,22.035,2.06,78.10125,19.43625,1.4612500000000002
Texas County,22.22222222222222,46648,17269,37569.0,17323.0,754.0,28625.0,13160.0,483.0,54690.555555555555,81.42666666666668,36.595555555555556,3.9377777777777774,65.36666666666666,29.266666666666666,2.643333333333333
Thayer County,0.0,5228,2296,3163.0,902.0,32.0,2543.0,743.0,13.0,65731.0,60.230000000000004,17.215,1.415,47.855000000000004,14.049999999999999,0.545
Thomas County,35.714285714285715,53267,21060,48782.0,20498.0,1211.0,38122.0,15540.0,730.0,55426.42857142857,92.61285714285714,39.50285714285714,5.486428571428571,76.58785714285715,32.00071428571429,3.7985714285714285
Throckmorton County,0.0,1641,721,1641.0,528.0,22.0,1641.0,528.0,22.0,64231.0,100.0,32.19,3.06,100.0,32.19,3.06
Thurston County,66.66666666666666,259204,102808,214579.0,51871.0,3167.0,152223.0,34117.0,1491.0,80306.6862745098,82.24803921568626,20.586274509803925,2.9823529411764707,59.8998,14.089,1.5582
Tift County,33.33333333333333,40118,14836,33509.0,14120.0,1231.0,23247.0,8584.0,634.0,56453.444444444445,87.70222222222222,36.36,7.847777777777777,67.95555555555556,25.572222222222223,4.6066666666666665
Tillamook County,0.0,25250,10834,21177.0,7649.0,478.0,18876.0,6521.0,379.0,57777.25,82.29625,30.31125,3.9025,74.0875,26.3475,3.16125
Tillman County,40.0,7992,3216,6531.0,2984.0,137.0,4343.0,1834.0,85.0,48467.2,86.624,39.184000000000005,4.454,64.904,27.354000000000003,3.058
Tioga County,20.0,93106,37077,81700.0,24957.0,1588.0,73360.0,22054.0,1280.0,67827.75,86.13300000000001,26.865499999999997,4.307,76.58250000000001,23.466,3.4214999999999995
Tippah County,25.0,22232,8597,20431.0,8868.0,423.0,17756.0,7635.0,308.0,47398.0,87.03,38.755,5.5600000000000005,69.52250000000001,30.3575,3.3975
Tippecanoe County,89.1891891891892,172780,65532,143626.0,57147.0,4039.0,87325.0,33167.0,2196.0,66454.41176470589,81.37594594594594,34.442702702702704,7.071081081081081,57.48774193548387,23.955806451612904,5.018064516129033
Tipton County,11.76470588235294,77017,27993,71916.0,21882.0,1027.0,61323.0,17484.0,758.0,64248.94117647059,94.93470588235293,29.74,3.84235294117647,83.96882352941176,25.04705882352941,2.9976470588235293
Tishomingo County,0.0,19593,8148,17722.0,8500.0,416.0,14337.0,6866.0,326.0,44742.75,91.6275,43.985,5.07,72.7625,34.825,3.6925
Titus County,50.0,32334,10813,25332.0,11277.0,333.0,20170.0,8474.0,203.0,51338.375,72.185,32.77125,2.74625,63.582857142857144,26.9,1.647142857142857
Todd County,7.142857142857142,46967,17183,42737.0,19200.0,1468.0,36902.0,16200.0,1252.0,54730.71428571428,92.47,38.540000000000006,8.582857142857144,82.45928571428571,33.590714285714284,7.557857142857143
Tolland County,55.172413793103445,152691,54477,139735.0,28291.0,2136.0,108143.0,17546.0,1310.0,105768.39285714286,91.8855172413793,16.521379310344827,3.8417241379310343,72.71689655172413,10.902758620689655,2.5037931034482757
Tom Green County,84.0,110224,42331,86985.0,28552.0,1739.0,47247.0,14850.0,644.0,62379.416666666664,77.0412,25.3008,4.0288,51.31571428571429,15.507619047619047,1.9504761904761905
Tompkins County,56.52173913043478,101564,38967,75868.0,22417.0,2314.0,56104.0,15641.0,1500.0,82500.31818181818,82.31,25.080000000000002,8.2765,62.35842105263158,17.568947368421053,5.351578947368421
Tooele County,60.0,58218,17971,48866.0,12741.0,727.0,33041.0,7840.0,482.0,74004.6,84.034,22.913,4.572,57.379,14.781,3.372
Toole County,33.33333333333333,5324,2015,3697.0,1179.0,165.0,2610.0,517.0,111.0,64834.5,84.31,16.496666666666666,6.406666666666666,73.82333333333334,10.113333333333333,5.226666666666667
Toombs County,16.666666666666664,27223,10375,23647.0,11653.0,606.0,17554.0,7737.0,285.0,50213.166666666664,87.26166666666666,43.031666666666666,5.501666666666666,66.06333333333333,29.474999999999998,2.6966666666666668
Torrance County,0.0,16383,6264,16211.0,8153.0,232.0,15687.0,7858.0,224.0,53066.75,98.6675,47.3875,3.8925,94.815,45.2,3.745
Towner County,0.0,2246,1048,1542.0,464.0,24.0,1119.0,291.0,12.0,71920.0,68.67,20.65,2.25,49.84,12.97,1.17
Towns County,0.0,10471,4510,9984.0,3731.0,143.0,9429.0,3523.0,109.0,52794.666666666664,95.70333333333333,35.24666666666667,2.89,90.8,33.413333333333334,2.2466666666666666
Traill County,0.0,8121,3394,5180.0,1024.0,76.0,3833.0,651.0,36.0,81424.75,64.6225,11.899999999999999,2.0175,48.9275,7.7475,1.01
Transylvania County,28.57142857142857,33090,14394,27938.0,10415.0,513.0,21299.0,7504.0,360.0,55624.42857142857,87.48142857142857,32.714285714285715,3.5314285714285716,70.75,25.147142857142857,2.584285714285714
Traverse County,0.0,3558,1524,1856.0,481.0,15.0,1496.0,364.0,1.0,62098.5,54.370000000000005,13.915,1.01,44.480000000000004,10.635000000000002,0.12
Travis County,90.32258064516128,1024266,404467,734864.0,198391.0,12020.0,356958.0,78243.0,3062.0,97262.79146919432,69.4931308411215,18.969345794392524,3.1735813953488377,45.105555555555554,10.725625,1.1976551724137932
Treasure County,0.0,718,335,718.0,322.0,11.0,718.0,322.0,11.0,47143.0,100.0,44.79,3.29,100.0,44.79,3.29
Trego County,0.0,3001,1358,2170.0,461.0,3.0,1103.0,202.0,0.0,70521.0,72.31,15.37,0.19,36.74,6.73,0.02
Trempealeau County,12.5,28816,11524,25381.0,7004.0,520.0,23038.0,6255.0,452.0,69868.875,88.2175,24.736250000000002,4.69625,80.50750000000001,22.2925,4.1175
Treutlen County,50.0,6885,2543,5819.0,2529.0,169.0,4386.0,1942.0,110.0,46357.5,90.43,42.870000000000005,5.99,77.575,37.6,4.535
Trigg County,0.0,14339,5883,13348.0,3803.0,289.0,11998.0,3258.0,238.0,61526.0,97.08,36.232,2.5300000000000002,93.104,34.626,2.154
Trimble County,0.0,8809,3420,8279.0,3154.0,217.0,7685.0,2920.0,199.0,57921.5,95.1,35.375,6.66,88.845,32.935,6.18
Trinity County,10.0,28371,12225,26081.0,11138.0,620.0,22840.0,9604.0,517.0,48110.9,93.34,40.745,5.383,83.74600000000001,36.016000000000005,4.684
Tripp County,50.0,5644,2419,3494.0,1306.0,33.0,2562.0,969.0,19.0,61655.5,68.22,25.630000000000003,1.405,54.45,20.650000000000002,0.9400000000000001
Troup County,35.714285714285715,67044,24828,56851.0,23140.0,1724.0,43476.0,15739.0,857.0,54972.07142857143,85.27428571428571,33.57,6.780714285714285,65.30499999999999,22.34642857142857,3.1721428571428567
Trousdale County,0.0,7870,2976,7008.0,2614.0,63.0,6224.0,2323.0,46.0,56830.5,82.71000000000001,30.915,2.7,68.01,25.405,1.8399999999999999
Trumbull County,70.9090909090909,210312,86011,174732.0,62048.0,4751.0,114976.0,38919.0,3121.0,56271.58181818182,83.04636363636364,30.900363636363636,5.885272727272727,60.9369387755102,21.518163265306125,4.333469387755102
Tucker County,0.0,7141,3057,5120.0,1788.0,176.0,4612.0,1571.0,158.0,59002.333333333336,75.36333333333333,25.833333333333332,6.3066666666666675,69.34666666666668,23.293333333333333,5.823333333333333
Tulare County,75.64102564102564,442179,130352,272421.0,134084.0,4012.0,122727.0,62381.0,1395.0,51671.818181818184,61.076025641025645,30.94705128205128,3.3492307692307692,39.165689655172415,20.81241379310345,1.6432758620689656
Tulsa County,92.0,603403,241737,437104.0,149290.0,11635.0,193996.0,62890.0,5212.0,69386.0172413793,73.18245714285715,26.783657142857145,5.366457142857143,46.31039682539682,17.165238095238095,3.814920634920635
Tunica County,50.0,10778,3927,8563.0,4789.0,300.0,6734.0,3590.0,219.0,40146.0,76.625,43.565,7.56,57.975,31.225,5.335
Tuolumne County,36.36363636363637,55365,22156,50111.0,14104.0,785.0,43447.0,12042.0,596.0,68232.8,89.37181818181818,24.79181818181818,3.036363636363636,76.07818181818182,20.599999999999998,2.194545454545455
Turner County,25.0,17277,6791,14804.0,5218.0,246.0,11796.0,3848.0,176.0,59357.25,87.41,30.3875,3.6725,72.2975,23.6875,2.79
Tuscaloosa County,70.2127659574468,194656,76141,152578.0,53687.0,2886.0,90383.0,26868.0,1112.0,65771.06521739131,76.12744680851064,28.39659574468085,4.783617021276596,49.346585365853656,15.54390243902439,2.191219512195122
Tuscarawas County,33.33333333333333,92582,36965,74493.0,23540.0,1899.0,54553.0,16388.0,1187.0,62605.23809523809,80.26761904761904,25.959999999999997,5.293333333333333,63.46900000000001,19.6995,3.5799999999999996
Tuscola County,15.384615384615385,55729,21590,51247.0,19299.0,943.0,45001.0,16600.0,705.0,57893.692307692305,92.93230769230769,34.61076923076923,4.12,82.63153846153847,30.163846153846155,3.1500000000000004
Twiggs County,0.0,9023,3634,8720.0,4099.0,361.0,8400.0,3976.0,344.0,49027.5,97.00999999999999,46.769999999999996,9.995000000000001,93.86,45.555,9.59
Twin Falls County,57.14285714285714,77230,28760,51389.0,19246.0,647.0,25576.0,8668.0,260.0,62182.71428571428,69.03642857142857,25.06714285714286,2.309285714285714,49.61166666666667,16.910833333333333,1.2266666666666666
Tyler County,12.5,30974,11865,28520.0,10081.0,656.0,26508.0,9378.0,593.0,57503.625,90.35125,31.04125,5.415,82.38125,28.223750000000003,4.75625
Tyrrell County,0.0,4407,1595,3793.0,1514.0,86.0,3440.0,1252.0,58.0,49808.0,86.07,34.36,5.4,78.06,28.41,3.64
Uinta County,0.0,21118,7668,17998.0,5671.0,283.0,12250.0,3862.0,175.0,70347.66666666667,85.71333333333332,26.59,3.69,58.70333333333334,18.036666666666665,2.32
Uintah County,50.0,32588,10563,28259.0,8598.0,284.0,22998.0,7185.0,233.0,74030.16666666667,86.37833333333333,25.701666666666668,2.6466666666666665,67.79833333333333,20.671666666666667,2.151666666666667
Ulster County,46.808510638297875,182493,71049,163848.0,46322.0,4148.0,131851.0,34399.0,2711.0,79904.14893617021,89.64872340425532,25.85787234042553,6.134468085106382,72.27456521739131,19.245434782608694,3.8980434782608695
Umatilla County,46.666666666666664,75889,26904,62596.0,25551.0,1431.0,43711.0,17244.0,886.0,62161.2,86.56133333333334,33.65866666666667,5.258666666666667,66.76,25.028000000000002,3.6886666666666668
Unicoi County,25.0,18313,7726,15141.0,6869.0,339.0,10391.0,4721.0,191.0,50361.0,84.0525,37.945,4.3025,59.745,27.035,2.5325
Union County,70.51282051282051,1086333,387486,726520.0,191201.0,13835.0,438565.0,121365.0,6135.0,84114.42857142857,71.22031674208145,19.5737556561086,3.7378733031674205,58.8914024390244,16.97298780487805,2.267378048780488
Union Parish,16.666666666666664,22721,9144,21305.0,7922.0,592.0,19567.0,6984.0,534.0,57816.166666666664,93.65166666666666,35.47,6.608333333333333,85.90833333333335,31.268333333333334,5.898333333333333
Upshur County,23.076923076923077,63563,24544,58505.0,21516.0,1198.0,49382.0,17866.0,844.0,58795.61538461538,90.98692307692308,33.723846153846154,5.026923076923077,74.60230769230769,27.199230769230773,3.366153846153846
Upson County,28.57142857142857,27153,10716,23261.0,10183.0,899.0,17870.0,7677.0,628.0,50848.57142857143,89.41142857142857,39.24285714285714,7.752857142857144,74.74142857142859,32.38142857142857,5.948571428571428
Upton County,0.0,3355,1256,2222.0,711.0,45.0,1420.0,390.0,26.0,72028.5,74.575,22.295,3.955,56.59,15.084999999999999,2.79
Utah County,92.1259842519685,516564,140602,388512.0,109104.0,2376.0,202992.0,47652.0,949.0,78324.07874015748,76.84952380952382,21.298968253968255,1.7887301587301587,50.027788461538464,11.870384615384616,0.9271153846153847
Uvalde County,60.0,26405,9025,23765.0,13014.0,534.0,17085.0,9342.0,442.0,52440.2,86.872,46.79600000000001,6.442,60.624,32.59,5.476
Val Verde County,80.0,48879,15654,44641.0,20905.0,877.0,30116.0,12922.0,409.0,51516.0,90.885,39.54,5.380000000000001,60.641999999999996,22.52,2.244
Valdez-Cordova Census Area,0.0,9636,3966,7214.0,2035.0,279.0,6026.0,1903.0,259.0,95361.66666666667,74.59333333333333,21.276666666666667,6.823333333333333,63.099999999999994,19.689999999999998,6.383333333333333
Valencia County,66.66666666666666,76569,27500,72045.0,32261.0,876.0,60380.0,27490.0,738.0,52596.77777777778,94.33277777777778,42.19277777777778,3.2922222222222226,80.07444444444444,36.62166666666667,2.861666666666667
Valley County,12.5,21491,9513,15967.0,5435.0,257.0,12351.0,4255.0,153.0,67370.25,73.81,24.041249999999998,2.4050000000000002,57.49375,18.55875,1.44
Van Buren County,12.5,106671,41715,93779.0,35384.0,1963.0,79469.0,29774.0,1472.0,57662.916666666664,89.35458333333334,35.07333333333333,5.190833333333333,74.86666666666666,29.383750000000003,3.890833333333333
Van Wert County,55.55555555555556,28744,11439,26987.0,8441.0,477.0,19312.0,5163.0,264.0,61313.11111111111,94.05111111111111,31.603333333333335,4.151111111111111,62.336666666666666,17.70777777777778,2.283333333333333
Van Zandt County,50.0,52579,20047,48473.0,16287.0,712.0,41784.0,13495.0,556.0,60056.0,90.614,31.244999999999997,3.845,75.164,24.605,2.816
Vance County,50.0,45422,17395,38389.0,18731.0,1498.0,28287.0,12836.0,606.0,47122.4,81.50699999999999,41.056,9.251000000000001,60.02444444444445,27.34111111111111,3.796666666666667
Vanderburgh County,93.87755102040816,179703,74454,136331.0,48519.0,4026.0,77167.0,22196.0,1545.0,58971.458333333336,76.57244897959184,30.894897959183673,7.5265306122448985,46.53095238095238,15.45595238095238,3.604285714285714
Venango County,43.75,54984,22621,45981.0,15268.0,1065.0,36193.0,11084.0,708.0,58483.625,77.425625,26.896875,4.975625,59.88066666666667,18.404666666666667,3.027333333333333
Ventura County,88.4393063583815,823318,266920,434104.0,88472.0,5175.0,158968.0,25973.0,1401.0,99331.93023255814,57.83715151515151,12.260787878787879,1.962181818181818,36.38650943396226,6.9673584905660375,0.8609433962264151
Vermilion County,58.333333333333336,81625,32655,65898.0,24406.0,2451.0,44870.0,14159.0,1093.0,55394.916666666664,79.78333333333333,30.182083333333335,7.817916666666666,53.543749999999996,16.907916666666665,3.25375
Vermilion Parish,33.33333333333333,57999,21889,48315.0,17802.0,1135.0,35894.0,11349.0,505.0,60288.5,82.9825,30.63416666666667,5.261666666666667,61.46,19.514166666666668,2.499166666666667
Vermillion County,20.0,16212,6619,12991.0,4534.0,224.0,9676.0,3063.0,137.0,60588.2,84.506,27.895999999999997,3.228,67.352,20.744,2.256
Vernon County,23.076923076923077,50932,20012,45713.0,17766.0,1547.0,37967.0,14676.0,1142.0,59085.38461538462,91.77153846153846,35.93923076923077,7.623846153846154,78.61846153846153,30.56,5.978461538461539
Vernon Parish,50.0,52334,19165,51065.0,20760.0,1190.0,46214.0,18295.0,906.0,56466.90909090909,97.54916666666666,38.7925,5.1483333333333325,89.25999999999999,34.57333333333333,3.9250000000000003
Victoria County,68.18181818181817,86793,32187,66510.0,22246.0,1212.0,40725.0,12097.0,649.0,68015.59090909091,76.04,28.037727272727274,4.387272727272727,65.178125,22.859375,3.3049999999999997
Vigo County,71.42857142857143,107848,41361,98233.0,40555.0,3095.0,80607.0,31789.0,2387.0,53455.74074074074,89.57535714285714,41.74214285714286,8.621785714285714,69.67535714285715,30.87857142857143,6.418571428571428
Vilas County,0.0,21430,9658,19766.0,7340.0,305.0,17451.0,6252.0,258.0,56532.6,92.714,34.32,3.37,82.606,29.415999999999997,2.848
Vinton County,0.0,13435,5260,12196.0,5282.0,383.0,11382.0,4949.0,333.0,54827.0,92.44666666666667,40.06666666666667,6.96,87.48,38.04,6.169999999999999
Virginia Beach city,96.96969696969697,437994,165089,252293.0,45687.0,3187.0,84411.0,12109.0,831.0,88507.40816326531,60.303958333333334,10.936770833333334,1.9214583333333335,38.78781818181818,5.758,1.0410909090909093
Volusia County,85.84070796460178,494593,208236,385861.0,135608.0,8863.0,212689.0,68115.0,3643.0,59046.24778761062,77.25672566371682,27.47407079646018,4.454513274336283,46.58166666666666,14.990392156862745,1.9887254901960785
